종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"039130","하나투어","KOSPI",,"52600","400","0.77","52800","53400","52000","56539","2986333400","843661131000","16039185"
"136480","하림","KOSDAQ","우량기업부","2905","5","0.17","2910","2920","2885","337000","977686870","308539184310","106209702"
"003380","하림지주","KOSDAQ GLOBAL","우량기업부","7090","30","0.42","7070","7110","6990","317655","2240194860","794119852890","112005621"
"101670","하이드로리튬","KOSDAQ","벤처기업부","12700","1700","15.45","11060","14300","11000","14425820","190978330580","283633557700","22333351"
"365590","하이딥","KOSDAQ","기술성장기업부","1414","-74","-4.97","1499","1499","1350","1709024","2421577180","202942817224","143523916"
"149980","하이로닉","KOSDAQ","벤처기업부","7550","-90","-1.18","7670","7750","7530","113994","864841620","115811209150","15339233"
"013030","하이록코리아","KOSDAQ","우량기업부","27450","-650","-2.31","28000","28050","27400","46933","1298451400","352898572500","12856050"
"352820","하이브","KOSPI",,"238500","5500","2.36","235000","241500","232000","209700","49958449500","9934025134500","41652097"
"126700","하이비젼시스템","KOSDAQ","우량기업부","19420","-160","-0.82","19580","19680","19120","139162","2689934120","290175815040","14942112"
"106080","하이소닉","KOSDAQ","중견기업부","7900","-70","-0.88","7880","8000","7850","17207","136408750","118944888500","15056315"
"071090","하이스틸","KOSPI",,"3285","15","0.46","3270","3315","3265","135473","444996825","66328982235","20191471"
"377400","하이제6호스팩","KOSDAQ","SPAC(소속부없음)","1990","-1","-0.05","2005","2005","1970","17683","35180188","10760925000","5407500"
"400840","하이제7호스팩","KOSDAQ","SPAC(소속부없음)","2050","-5","-0.24","2055","2055","2040","1228","2512820","10496000000","5120000"
"450050","하이제8호스팩","KOSDAQ","SPAC(소속부없음)","2040","-5","-0.24","2040","2040","2030","2221","4518345","10228560000","5014000"
"221840","하이즈항공","KOSDAQ","중견기업부","2775","0","0.00","2780","2795","2750","14787","41079415","51894056775","18700561"
"106190","하이텍팜","KOSDAQ","중견기업부","14360","340","2.43","13910","14390","13830","5609","79271140","101794909520","7088782"
"019490","하이트론","KOSPI",,"1297","32","2.53","1265","1381","1265","132004","172789174","35811757528","27611224"
"000080","하이트진로","KOSPI",,"23100","-250","-1.07","23350","23400","23100","183231","4253849300","1620086414100","70133611"
"000087","하이트진로2우B","KOSPI",,"16580","50","0.30","16440","16600","16410","1840","30354100","18737688040","1130138"
"000140","하이트진로홀딩스","KOSPI",,"9010","40","0.45","9050","9050","8980","3089","27797090","209092952650","23206765"
"000145","하이트진로홀딩스우","KOSPI",,"12970","390","3.10","12770","12980","12500","492","6232260","6106405700","470810"
"373200","하인크코리아","KOSDAQ","벤처기업부","6170","-130","-2.06","6300","6410","6060","217354","1334915090","116779590000","18927000"
"066130","하츠","KOSDAQ","우량기업부","5500","-10","-0.18","5510","5540","5400","35248","192398600","70400000000","12800000"
"152550","한국ANKOR유전","KOSPI",,"352","5","1.44","351","365","344","7321342","2597582560","24647040000","70020000"
"004590","한국가구","KOSDAQ","중견기업부","4050","20","0.50","4045","4060","4025","10266","41500615","60750000000","15000000"
"036460","한국가스공사","KOSPI",,"25200","-400","-1.56","25700","25850","25050","477484","12092554650","2326287600000","92313000"
"039340","한국경제TV","KOSDAQ","우량기업부","5780","-20","-0.34","5800","5800","5700","11711","67480460","132940000000","23000000"
"005430","한국공항","KOSPI",,"48850","-1150","-2.30","49700","50000","48200","17653","865185100","154676441750","3166355"
"071050","한국금융지주","KOSPI",,"62700","-400","-0.63","63100","63500","62500","109384","6899153300","3494019698400","55725992"
"071055","한국금융지주우","KOSPI",,"44250","-750","-1.67","45450","45450","44000","38816","1730345150","259227606750","5858251"
"034950","한국기업평가","KOSDAQ","우량기업부","78600","100","0.13","78500","78700","78200","748","58714000","356884400400","4540514"
"010040","한국내화","KOSPI",,"2980","10","0.34","2975","3005","2975","62626","186896510","122379844760","41067062"
"025540","한국단자","KOSPI",,"75600","2500","3.42","73000","77900","73000","91961","7030768000","787374000000","10415000"
"222980","한국맥널티","KOSDAQ","벤처기업부","4285","-15","-0.35","4290","4325","4260","13748","59047325","47269904655","11031483"
"010100","한국무브넥스","KOSPI",,"7280","-10","-0.14","7290","7460","7210","337315","2479381020","221679057600","30450420"
"331660","한국미라클피플사","KONEX","일반기업부","15500","0","0.00","0","0","0","0","0","17050000000","1100000"
"256840","한국비엔씨","KOSDAQ","벤처기업부","3395","-25","-0.73","3430","3485","3395","473829","1625705280","230562743985","67912443"
"004090","한국석유","KOSPI",,"10940","0","0.00","11010","11240","10940","248898","2758336140","138873672800","12694120"
"025550","한국선재","KOSDAQ","우량기업부","3820","0","0.00","3835","3850","3790","74131","282432370","91333136360","23909198"
"002200","한국수출포장","KOSPI",,"3180","10","0.32","3180","3190","3125","143873","455530590","127200000000","40000000"
"002960","한국쉘석유","KOSPI",,"242500","1500","0.62","241000","242500","241000","3072","742202500","315250000000","1300000"
"017890","한국알콜","KOSDAQ","우량기업부","11450","-80","-0.69","11480","11570","11430","67591","776177540","247385952000","21605760"
"000240","한국앤컴퍼니","KOSPI",,"15850","-5300","-25.06","17990","18800","15600","4368709","73421534180","1504723554000","94935240"
"080720","한국유니온제약","KOSDAQ","벤처기업부","4910","-210","-4.10","5180","5180","4910","36938","184730500","38807304480","7903728"
"123890","한국자산신탁","KOSPI",,"3250","10","0.31","3235","3250","3215","177915","574782110","402927694000","123977752"
"015760","한국전력","KOSPI",,"19330","50","0.26","19300","19440","19210","1050262","20312796550","12409165608410","641964077"
"063570","한국전자금융","KOSDAQ","우량기업부","5930","10","0.17","5920","5970","5880","111870","663298110","202496027040","34147728"
"041460","한국전자인증","KOSDAQ","중견기업부","4030","10","0.25","4005","4060","3970","99793","399585565","76570000000","19000000"
"006200","한국전자홀딩스","KOSPI",,"940","-10","-1.05","950","960","936","268002","253789088","43994947840","46803136"
"101680","한국정밀기계","KOSDAQ","중견기업부","2545","70","2.83","2475","2570","2470","5489","13727650","21388180000","8404000"
"039740","한국정보공학","KOSDAQ","중견기업부","3870","150","4.03","3735","3960","3735","57680","223348490","31031196390","8018397"
"053300","한국정보인증","KOSDAQ","우량기업부","5200","20","0.39","5180","5290","5110","273273","1422373430","217236921200","41776331"
"025770","한국정보통신","KOSDAQ","우량기업부","9240","20","0.22","9300","9430","9190","111103","1032898860","345985064040","37444271"
"436610","한국제11호스팩","KOSDAQ","SPAC(소속부없음)","2065","-15","-0.72","2080","2080","2040","8142","16787025","12431300000","6020000"
"458610","한국제12호스팩","KOSDAQ","SPAC(소속부없음)","2045","-30","-1.45","2075","2075","2040","37789","77492285","8650350000","4230000"
"464440","한국제13호스팩","KOSDAQ","SPAC(소속부없음)","2025","-5","-0.25","2025","2040","2025","8469","17158550","8748000000","4320000"
"027970","한국제지","KOSPI",,"1132","-13","-1.14","1144","1144","1121","126379","142735214","215281764284","190178237"
"023350","한국종합기술","KOSPI",,"5600","0","0.00","5600","5620","5550","22031","123055600","61320000000","10950000"
"025890","한국주강","KOSPI",,"2890","30","1.05","2860","2900","2830","19932","57108545","32683758510","11309259"
"000970","한국주철관","KOSPI",,"6970","-30","-0.43","6970","7010","6920","25396","176594530","158919485000","22800500"
"104700","한국철강","KOSPI",,"6430","-10","-0.16","6440","6490","6400","22511","144890680","272953500000","42450000"
"017960","한국카본","KOSPI",,"11560","-20","-0.17","11610","11770","11550","447957","5198759110","600061705120","51908452"
"023760","한국캐피탈","KOSDAQ","우량기업부","607","11","1.85","599","608","593","197685","118265001","191575012632","315609576"
"054040","한국컴퓨터","KOSDAQ","우량기업부","5310","-60","-1.12","5370","5420","5290","80581","430046440","85338549900","16071290"
"161890","한국콜마","KOSPI",,"53400","-900","-1.66","54100","54200","53100","105121","5638097900","1221855012000","22881180"
"024720","한국콜마홀딩스","KOSPI",,"7960","10","0.13","7930","8030","7890","77404","615320580","292685379200","36769520"
"021650","한국큐빅","KOSDAQ","중견기업부","2840","-30","-1.05","2870","2890","2825","50698","145055820","46435598920","16350563"
"161390","한국타이어앤테크놀로지","KOSPI",,"44500","-1650","-3.58","46100","46150","43000","640584","28640144250","5512440570500","123875069"
"053590","한국테크놀로지","KOSDAQ","투자주의환기종목(소속부없음)","334","0","0.00","0","0","0","0","0","52484809098","157140147"
"034830","한국토지신탁","KOSPI",,"1226","6","0.49","1221","1228","1219","446638","546486468","309551795980","252489230"
"007280","한국특강","KOSPI",,"1806","-6","-0.33","1840","1840","1805","19008","34401778","109424813988","60589598"
"032300","한국파마","KOSDAQ","우량기업부","23750","-800","-3.26","24500","24650","23350","180023","4281201650","259034148750","10906701"
"168490","한국패러랠","KOSPI",,"1493","0","0.00","1483","1493","1483","13229","19640867","119469860000","80020000"
"037230","한국팩키지","KOSDAQ","중견기업부","2105","10","0.48","2100","2120","2085","23232","48966855","62729688335","29800327"
"448900","한국피아이엠","KONEX","일반기업부","12510","0","0.00","0","0","0","0","0","48301110000","3861000"
"047810","한국항공우주","KOSPI",,"47750","500","1.06","47300","47750","47300","391889","18673976900","4654436359250","97475107"
"123690","한국화장품","KOSPI",,"6200","0","0.00","6300","6300","6150","30270","187776440","99621600000","16068000"
"003350","한국화장품제조","KOSPI",,"23050","-150","-0.65","23050","23400","22900","11924","275298600","104462600000","4532000"
"030520","한글과컴퓨터","KOSDAQ","우량기업부","14590","250","1.74","14340","14730","14330","107456","1562566360","352782464960","24179744"
"052600","한네트","KOSDAQ","중견기업부","5110","-310","-5.72","5340","5650","5050","1371178","7280565950","59090507000","11563700"
"011500","한농화성","KOSPI",,"16770","-190","-1.12","17380","19700","16540","7442245","137248115590","262233194340","15637042"
"002390","한독","KOSPI",,"13030","0","0.00","13000","13090","12940","13111","170182850","179338834990","13763533"
"256150","한독크린텍","KOSDAQ","벤처기업부","7410","10","0.14","7400","7470","7350","7119","52633280","62206950000","8395000"
"092460","한라IMS","KOSDAQ","우량기업부","6770","210","3.20","6600","6800","6560","46383","310281850","115832533600","17109680"
"053690","한미글로벌","KOSPI",,"20400","200","0.99","20000","20500","19970","223023","4501884940","223534020000","10957550"
"042700","한미반도체","KOSPI",,"58300","-900","-1.52","59400","60000","57500","1093605","63910845300","5674881306600","97339302"
"008930","한미사이언스","KOSPI",,"36100","-1000","-2.70","37400","37400","36000","129189","4703595150","2525445534000","69956940"
"128940","한미약품","KOSPI",,"328500","-4500","-1.35","334000","334500","327000","35146","11579551000","4126668903000","12562158"
"047080","한빛소프트","KOSDAQ","중견기업부","2490","-40","-1.58","2530","2530","2470","73962","183959765","61807681380","24822362"
"009240","한샘","KOSPI",,"52400","500","0.96","51100","53500","51100","17982","945428100","1233177827200","23533928"
"452280","한선엔지니어링","KOSDAQ","중견기업부","9130","0","0.00","9150","9280","9050","278518","2549557040","155232825000","17002500"
"020000","한섬","KOSPI",,"19370","40","0.21","19480","19480","19010","127313","2439939920","477083100000","24630000"
"003680","한성기업","KOSPI",,"5520","60","1.10","5460","5570","5460","23491","129651690","34276522800","6209515"
"066980","한성크린텍","KOSDAQ","중견기업부","1664","39","2.40","1615","1695","1610","107644","177025328","83258953856","50035429"
"105630","한세실업","KOSPI",,"21700","0","0.00","21750","22000","21600","50348","1096406000","868000000000","40000000"
"069640","한세엠케이","KOSPI",,"2205","25","1.15","2190","2335","2160","11892","26535615","66384836910","30106502"
"016450","한세예스24홀딩스","KOSPI",,"5020","25","0.50","4995","5040","4975","13471","67409450","200800000000","40000000"
"010420","한솔PNS","KOSPI",,"1258","-6","-0.47","1264","1272","1252","18902","23778615","25780209096","20493012"
